"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","aesfdrk","happy","health","gndr","yrbrn","age","agea","edufld","edulvla","edulvlb","emplrel","isco08","iscoco","pdjobev","wkhtot","edlves","edlvaes","edlvdes","edlvees","edlvges","edlvhes","impdiff","impenv","impfree","impfun","imprich","impsafe","imptrad","ipadvnt","ipbhprp","ipcrtiv","ipeqopt","ipfrule","ipgdtim","iphlppl","iplylfr","ipmodst","iprspot","ipshabt","ipstrgv","ipsuces","ipudrst","regiones","regioaes"
"ESS8e02_3",8,"2.3","23.11.2023",2412,"ES",0.82610977,0.7004767,2.013008,1.4100653,,,,1,7,2,1,1947,,70,,,113,1,7231,,1,48,,,,,3,,8,2,2,3,5,1,2,5,3,3,3,3,5,2,2,3,3,4,3,8,3,,
"ESS8e02_3",8,"2.3","23.11.2023",2415,"ES",0.82610977,0.7383703,2.013008,1.4863454,,,,2,9,2,2,1932,,85,,,113,1,7531,,1,50,,,,,3,,2,2,2,5,5,2,6,6,3,2,2,5,5,2,2,2,3,5,3,6,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2416,"ES",1.0697525,0.8567151,2.013008,1.7245744,,,,1,6,2,1,1974,,43,,,222,1,5151,,6,39,,,,,16,,2,1,3,2,3,3,5,3,2,1,1,5,3,1,1,3,5,5,3,5,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2417,"ES",1.0697525,0.97894436,2.013008,1.9706229,,,,2,9,2,2,1994,,23,,,520,1,9112,,1,56,,,,,22,,2,3,1,1,5,2,3,2,2,2,1,4,2,1,1,1,4,4,1,2,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2418,"ES",1.0697525,0.9561366,2.013008,1.9247108,,,,2,6,4,2,1952,,65,,,0,2,6121,,1,888,,,,,2,,5,2,4,3,4,4,2,5,1,5,1,1,3,1,2,1,2,9,1,5,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2419,"ES",1.0697525,0.9070672,2.013008,1.8259336,,,,2,9,1,1,1943,,74,,,213,2,6114,,1,888,,,,,7,,3,2,1,3,5,2,2,5,2,2,2,5,3,1,1,4,1,2,2,3,4,,
"ESS8e02_3",8,"2.3","23.11.2023",2421,"ES",1.0697525,0.9070672,2.013008,1.8259336,,,,1,10,3,1,1950,,67,,,113,1,4212,,1,60,,,,,3,,8,1,6,8,6,2,1,6,1,1,3,1,8,2,2,2,4,3,2,6,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2422,"ES",1.0697525,0.90483385,2.013008,1.8214378,,,,2,8,3,2,1965,,52,,,222,1,5321,,6,0,,,,,16,,2,1,2,4,5,5,1,2,2,1,1,1,1,1,2,1,2,5,2,1,4,,
"ESS8e02_3",8,"2.3","23.11.2023",2424,"ES",0.9756997,0.84316784,2.013008,1.6973037,,,,1,7,2,1,1977,,40,,,421,1,7126,,6,45,,,,,21,,3,2,2,2,3,2,4,4,3,2,1,5,3,2,2,2,4,3,2,4,3,,
"ESS8e02_3",8,"2.3","23.11.2023",2425,"ES",0.9756997,0.5885667,2.013008,1.1847895,,,,1,9,2,1,1962,,55,,,311,1,5223,,6,40,,,,,10,,1,1,1,3,5,1,2,3,2,1,1,2,2,1,1,2,5,5,1,3,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2426,"ES",0.9756997,0.9516011,2.013008,1.9155807,,,,8,9,3,2,1952,,65,,,113,2,6111,,6,24,,,,,3,,3,1,1,2,5,4,3,5,1,1,2,2,3,1,2,2,4,4,3,3,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2427,"ES",0.9756997,0.9516011,2.013008,1.9155807,,,,3,3,5,2,1926,,91,,,113,1,9211,,1,40,,,,,3,,8,1,4,6,5,1,1,6,1,4,1,4,6,1,1,1,6,8,8,8,4,,
"ESS8e02_3",8,"2.3","23.11.2023",2430,"ES",1.0216439,0.58666426,2.013008,1.1809599,,,,1,6,2,1,1952,,65,,,311,1,4312,,1,40,,,,,10,,4,2,2,4,5,2,4,5,2,3,2,2,4,2,2,2,2,4,2,5,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2431,"ES",1.0216439,1.0071518,2.013008,2.0274048,,,,2,7,1,2,1959,,58,,,311,1,4312,,1,40,,,,,10,,4,2,2,4,5,1,5,3,2,3,1,3,4,2,1,1,1,5,2,5,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2432,"ES",1.0216439,0.58666426,2.013008,1.1809599,,,,3,6,4,1,1960,,57,,,421,1,3131,,1,50,,,,,21,,4,2,2,4,4,2,3,3,2,4,3,2,5,2,2,2,2,5,3,5,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2436,"ES",1.0216439,0.902931,2.013008,1.8176074,,,,2,6,2,2,1962,,55,,,620,6,66666,,2,666,,,,,25,,3,2,2,4,4,1,4,4,2,4,1,2,4,2,2,1,2,5,2,5,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2437,"ES",0.95621735,1.140189,2.013008,2.29521,,,,1,10,2,1,1973,,44,,,520,1,5222,,6,50,,,,,22,,2,1,1,2,5,3,2,3,2,1,1,2,3,1,1,2,5,5,1,5,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2438,"ES",0.95621735,0.84222,2.013008,1.6953957,,,,1,10,1,1,1941,,76,,,0,1,7112,,1,48,,,,,2,,1,1,1,5,6,1,3,5,1,1,1,1,5,1,1,1,5,1,1,5,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2439,"ES",0.95621735,1.0387052,2.013008,2.090922,,,,2,10,2,1,1983,,34,,,213,1,4321,,6,40,,,,,9,,2,2,3,2,4,1,2,2,2,1,1,2,3,2,1,2,3,5,1,3,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2440,"ES",0.95621735,1.0575082,2.013008,2.1287727,,,,2,9,2,2,1977,,40,,,620,1,3343,,6,33,,,,,25,,4,2,3,4,4,3,3,4,3,2,2,5,3,2,2,3,4,2,2,2,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2441,"ES",0.95621735,0.8877813,2.013008,1.787111,,,,3,4,3,2,1955,,62,,,0,1,9211,,1,56,,,,,1,,1,1,1,1,5,1,1,5,2,2,1,3,3,1,1,1,5,2,1,1,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2442,"ES",0.95621735,0.9597778,2.013008,1.9320405,,,,2,8,3,1,1934,,83,,,9999,1,9211,,1,35,,,,,9999,,4,2,2,5,2,2,5,5,2,2,2,2,5,2,2,8,2,5,2,8,3,,
"ESS8e02_3",8,"2.3","23.11.2023",2444,"ES",1.0134414,0.96335393,2.013008,1.9392393,,,,2,6,1,2,1995,,22,,,520,1,3251,,6,30,,,,,22,,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,,
"ESS8e02_3",8,"2.3","23.11.2023",2445,"ES",1.0134414,1.1008648,2.013008,2.2160497,,,,2,7,1,1,1999,,18,,,113,6,66666,,2,666,,,,,5,,2,2,2,2,3,2,5,2,2,4,2,2,2,2,2,2,2,5,2,5,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2446,"ES",1.0134414,0.945397,2.013008,1.9030919,,,,2,7,2,2,1996,,21,,,322,6,66666,,2,666,,,,,17,,2,2,3,3,5,2,4,3,3,1,1,3,3,2,2,1,3,5,3,3,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2447,"ES",1.0134414,0.89042395,2.013008,1.7924306,,,,2,6,4,2,1967,,50,,,213,1,9112,,1,20,,,,,7,,2,2,2,4,5,1,5,4,1,5,1,2,3,2,1,2,2,5,1,2,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2449,"ES",1.0134414,0.84307104,2.013008,1.6971089,,,,2,5,2,1,1971,,46,,,213,1,7112,,6,44,,,,,8,,4,2,2,4,6,2,4,4,2,6,1,2,2,2,1,2,2,5,2,4,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2450,"ES",1.0134414,1.1111467,2.013008,2.2367473,,,,1,7,2,2,1983,,34,,,213,1,9412,,1,48,,,,,9,,3,2,2,3,4,2,3,3,2,4,2,2,3,2,2,2,2,4,2,3,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2451,"ES",1.0134414,0.89042395,2.013008,1.7924306,,,,2,8,1,2,1972,,45,,,213,1,5322,,6,33,,,,,9,,2,2,2,2,5,2,5,5,2,2,2,2,2,2,2,2,5,5,2,4,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2454,"ES",1.0134414,0.84307104,2.013008,1.6971089,,,,2,7,3,1,1967,,50,,,213,1,2652,,1,888,,,,,8,,1,2,1,1,5,2,6,4,4,1,1,3,2,2,2,2,5,3,4,2,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2455,"ES",1.0134414,0.94091,2.013008,1.8940594,,,,2,9,2,2,1959,,58,,,213,1,9112,,6,40,,,,,8,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2456,"ES",1.0134414,0.89042395,2.013008,1.7924306,,,,2,5,3,2,1971,,46,,,222,2,5221,,1,50,,,,,16,,1,1,1,1,4,1,5,1,1,3,1,5,1,2,2,2,4,5,1,3,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2457,"ES",1.0134414,0.8926221,2.013008,1.7968556,,,,8,7,4,1,1927,,90,,,0,1,9313,,1,40,,,,,2,,4,2,2,8,4,1,2,5,2,3,2,2,5,2,2,2,3,4,2,4,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2459,"ES",0.9562174,0.7954672,2.013008,1.6012819,,,,1,10,3,1,1972,,45,,,113,1,9211,,1,40,,,,,5,,5,2,2,4,5,1,2,5,1,3,1,2,3,1,1,2,4,2,1,3,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2461,"ES",0.9562174,0.8401464,2.013008,1.6912216,,,,1,7,4,2,1968,,49,,,222,1,3423,,6,14,,,,,16,,4,1,1,6,5,1,1,5,1,2,1,5,5,1,1,1,5,2,1,5,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2462,"ES",0.9562174,1.0484053,2.013008,2.1104484,,,,3,10,2,2,1995,,22,,,213,1,9211,,1,40,,,,,9,,1,2,1,2,5,3,5,2,3,2,1,4,2,1,1,1,4,2,1,2,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2464,"ES",0.9562174,0.8401464,2.013008,1.6912216,,,,4,2,4,2,1963,,54,,,113,1,9111,,6,13,,,,,4,,5,1,4,5,6,1,3,6,1,5,1,4,5,1,1,1,3,2,1,6,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2465,"ES",1.0175525,1.2133232,2.013008,2.4424295,,,,1,10,1,1,1977,,40,,,720,2,2261,,6,36,,,,,26,,3,2,2,3,2,1,6,3,2,2,1,5,3,1,2,2,4,5,1,4,4,,
"ESS8e02_3",8,"2.3","23.11.2023",2466,"ES",1.0175525,1.0031179,2.013008,2.0192845,,,,3,9,3,2,1960,,57,,,311,1,9112,,6,35,,,,,10,,3,1,2,5,5,1,5,6,1,2,1,5,5,1,1,1,5,5,1,6,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2467,"ES",1.0175525,1.1053307,2.013008,2.2250397,,,,1,4,3,1,1990,,27,,,213,1,9621,,1,42,,,,,9,,2,1,1,2,4,1,4,2,4,1,1,1,3,1,1,2,4,3,1,3,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2468,"ES",1.0175525,1.1199015,2.013008,2.254371,,,,1,10,1,1,1985,,32,,,720,1,3115,,6,40,,,,,26,,5,3,5,6,6,1,6,6,2,1,1,1,5,1,1,1,6,6,1,4,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2471,"ES",1.0175525,1.1053307,2.013008,2.2250397,,,,1,9,1,1,1986,,31,,,222,1,5412,,6,50,,,,,16,,3,2,1,4,4,1,2,5,2,1,2,1,3,1,1,5,2,4,1,3,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2472,"ES",1.0134414,1.1008648,2.013008,2.2160497,,,,1,10,2,1,1984,,33,,,213,3,8341,,6,40,,,,,9,,2,2,2,2,5,2,5,4,2,2,2,2,2,2,2,2,4,5,2,5,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2473,"ES",1.0134414,1.1008648,2.013008,2.2160497,,,,3,8,2,1,1988,,29,,,213,1,9333,,6,18,,,,,9,,2,2,2,2,5,2,2,2,3,2,2,2,2,2,2,2,3,2,2,5,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2474,"ES",1.0134414,0.58195406,2.013008,1.1714783,,,,1,9,2,1,1962,,55,,,322,1,5321,,6,48,,,,,17,,6,1,2,1,6,1,1,5,1,1,1,1,1,1,1,1,4,6,1,5,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2475,"ES",1.0134414,0.83369493,2.013008,1.6782347,,,,1,9,2,1,1975,,42,,,311,1,4225,,6,45,,,,,10,,2,1,1,2,5,1,2,4,1,2,1,3,1,1,1,1,3,3,1,3,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2477,"ES",1.0134414,1.1153768,2.013008,2.2452626,,,,1,8,1,1,1991,,26,,,620,1,9313,,6,40,,,,,25,,3,2,1,1,4,1,3,4,1,2,1,4,1,1,1,1,3,1,1,3,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2478,"ES",1.0134414,0.8926221,2.013008,1.7968556,,,,2,8,3,1,1957,,60,,,213,1,7112,,6,50,,,,,8,,3,2,1,2,6,2,1,4,1,2,2,2,1,1,2,1,3,3,2,3,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2479,"ES",1.0134414,0.783212,2.013008,1.5766121,,,,2,9,1,1,1951,,66,,,620,1,2153,,1,38,,,,,25,,5,4,3,5,5,4,5,5,3,4,2,5,5,3,2,2,5,5,3,5,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2480,"ES",1.0134414,0.783212,2.013008,1.5766121,,,,1,8,1,1,1952,,65,,,620,1,3257,,6,40,,,,,25,,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,3,1,3,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2481,"ES",1.0134414,0.945397,2.013008,1.9030919,,,,2,9,1,2,1990,,27,,,322,1,4110,,6,40,,,,,17,,1,1,1,4,5,1,6,3,4,4,1,6,1,1,2,1,6,5,1,1,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2483,"ES",1.0134414,1.1207933,2.013008,2.256166,,,,2,9,2,2,1967,,50,,,620,1,2421,,6,38,,,,,25,,2,2,2,2,5,3,3,3,5,3,1,5,3,2,2,3,5,5,3,5,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2484,"ES",1.0134414,1.2084218,2.013008,2.4325628,,,,1,7,2,1,1977,,40,,,800,2,2412,,6,45,,,,,27,,5,1,1,5,3,1,4,5,3,1,1,4,4,1,2,3,4,4,1,4,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2485,"ES",1.0134414,1.2084218,2.013008,2.4325628,,,,2,9,2,1,1968,,49,,,720,1,2221,,6,777,,,,,26,,2,1,1,7,6,1,7,7,3,1,1,7,5,1,2,2,7,7,7,5,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2486,"ES",1.0134414,0.84307104,2.013008,1.6971089,,,,3,9,2,1,1977,,40,,,213,2,1412,,6,40,,,,,8,,2,1,1,3,4,1,1,3,1,2,1,2,1,1,1,1,1,2,1,1,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2488,"ES",1.0134414,0.8926221,2.013008,1.7968556,,,,1,4,3,1,1948,,69,,,0,1,7112,,1,40,,,,,2,,5,2,2,5,5,1,3,6,1,4,2,2,3,2,1,2,2,5,1,4,3,,
"ESS8e02_3",8,"2.3","23.11.2023",2489,"ES",1.0134414,1.1008648,2.013008,2.2160497,,,,1,4,2,1,1996,,21,,,213,6,66666,,2,666,,,,,9,,3,2,1,3,5,1,4,6,2,3,1,2,3,1,1,2,4,6,1,2,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2490,"ES",1.0134414,0.8926221,2.013008,1.7968556,,,,1,5,3,1,1954,,63,,,113,1,3139,,1,45,,,,,3,,5,2,1,2,5,1,3,6,1,2,1,4,1,1,1,4,1,3,1,3,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2491,"ES",1.0134414,0.83369493,2.013008,1.6782347,,,,2,5,3,1,1976,,41,,,421,1,7131,,6,40,,,,,21,,3,2,2,3,4,1,3,5,1,3,1,2,4,2,1,1,3,2,1,3,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2493,"ES",0.9562174,0.8401464,2.013008,1.6912216,,,,1,5,2,2,1968,,49,,,113,1,9211,,1,40,,,,,4,,1,2,1,4,5,1,1,5,4,5,1,5,2,1,1,1,2,4,1,3,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2496,"ES",0.9562174,0.8401464,2.013008,1.6912216,,,,1,6,3,2,1969,,48,,,213,1,9211,,1,30,,,,,8,,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,3,4,1,4,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2497,"ES",0.9562174,1.0387052,2.013008,2.090922,,,,2,10,2,1,2001,,16,,,113,6,66666,,2,666,,,,,5,,2,2,1,1,5,1,2,3,5,2,2,5,1,1,1,2,4,1,1,2,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2498,"ES",0.9562174,0.90895814,2.013008,1.8297402,,,,1,8,1,2,1993,,24,,,520,1,3251,,1,35,,,,,22,,2,1,1,1,5,1,3,3,1,1,1,5,1,1,1,1,1,1,1,1,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2499,"ES",0.9562174,1.0387052,2.013008,2.090922,,,,1,8,2,1,1983,,34,,,213,2,1321,,6,55,,,,,8,,1,1,1,3,5,2,1,1,1,1,2,1,1,1,1,1,5,4,1,5,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2500,"ES",1.0175525,1.2133232,2.013008,2.4424295,,,,2,9,1,1,1971,,46,,,800,1,2310,,6,50,,,,,27,,2,2,1,5,5,1,2,5,1,1,1,3,3,1,2,1,3,1,1,1,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2504,"ES",1.0175525,0.894036,2.013008,1.7997017,,,,3,9,3,2,1972,,45,,,222,1,5230,,6,27,,,,,16,,1,1,1,1,6,1,1,4,1,1,1,5,6,1,1,1,1,4,4,6,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2505,"ES",1.0175525,1.2133232,2.013008,2.4424295,,,,2,9,3,1,1980,,37,,,720,2,3431,,6,40,,,,,26,,4,1,1,3,5,3,6,3,2,1,2,6,2,2,1,1,6,2,4,5,3,,
"ESS8e02_3",8,"2.3","23.11.2023",2506,"ES",1.0175525,1.0031179,2.013008,2.0192845,,,,2,9,1,2,1952,,65,,,421,1,3359,,1,37,,,,,21,,4,1,1,2,5,3,3,4,3,3,2,5,3,2,3,2,4,5,1,5,3,,
"ESS8e02_3",8,"2.3","23.11.2023",2507,"ES",1.0175526,0.9492325,2.013008,1.9108127,,,,2,9,2,2,1990,,27,,,313,3,5223,,6,20,,,,,12,,2,1,1,2,2,1,2,2,3,1,7,2,1,2,1,5,2,1,1,2,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2508,"ES",1.0175526,1.1253415,2.013008,2.2653217,,,,3,6,2,2,1966,,51,,,720,1,2212,,6,40,,,,,26,,3,4,3,4,5,2,2,5,1,4,3,3,3,2,2,2,3,5,4,3,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2509,"ES",1.0175526,1.1253415,2.013008,2.2653217,,,,2,9,1,2,1979,,38,,,720,1,1211,,6,40,,,,,26,,1,3,1,2,5,5,3,1,5,3,1,5,4,2,1,4,2,4,5,2,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2510,"ES",1.0175526,1.1253415,2.013008,2.2653217,,,,3,7,3,2,1976,,41,,,620,1,5222,,1,20,,,,,25,,3,1,1,3,5,1,3,5,2,4,1,6,3,1,1,1,3,1,3,4,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2511,"ES",1.0175526,1.1253415,2.013008,2.2653217,,,,2,9,2,2,1982,,35,,,720,1,1211,,6,39,,,,,26,,5,3,2,2,5,2,2,5,2,3,4,3,2,4,1,3,5,5,3,5,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2512,"ES",1.0175526,0.89931524,2.013008,1.8103288,,,,3,6,2,2,1960,,57,,,620,1,2342,,6,29,,,,,25,,4,1,4,3,5,1,4,6,1,5,1,2,5,1,2,1,6,3,2,5,3,,
"ESS8e02_3",8,"2.3","23.11.2023",2513,"ES",1.0175526,0.89403635,2.013008,1.7997024,,,,3,10,4,2,1980,,37,,,213,6,66666,,2,666,,,,,8,,4,1,1,1,5,2,1,2,1,1,1,1,5,1,1,1,5,2,5,5,3,,
"ESS8e02_3",8,"2.3","23.11.2023",2514,"ES",1.0175526,0.89931524,2.013008,1.8103288,,,,2,8,2,2,1954,,63,,,620,2,5221,,6,25,,,,,25,,5,1,1,3,4,1,2,6,1,1,2,1,3,1,1,2,2,2,1,4,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2515,"ES",1.0175526,0.94472647,2.013008,1.9017421,,,,4,5,4,2,1956,,61,,,222,1,4225,,1,40,,,,,16,,6,1,2,4,6,1,1,5,1,5,2,2,3,2,1,2,4,5,1,5,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2516,"ES",1.0175526,0.94472647,2.013008,1.9017421,,,,2,10,1,2,1955,,62,,,213,1,5321,,1,40,,,,,8,,5,2,1,3,4,1,2,6,2,2,1,3,4,2,1,2,5,5,1,6,3,,
"ESS8e02_3",8,"2.3","23.11.2023",2517,"ES",1.0175526,0.8464915,2.013008,1.7039943,,,,2,7,2,1,1981,,36,,,222,1,8322,,1,45,,,,,16,,4,3,1,3,5,1,5,5,2,3,1,2,3,1,1,2,4,6,1,5,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2518,"ES",1.0175526,0.94472647,2.013008,1.9017421,,,,2,8,4,2,1952,,65,,,213,1,5223,,1,40,,,,,8,,3,3,3,6,3,1,3,6,2,2,1,4,5,2,1,2,2,5,1,5,5,,
"ESS8e02_3",8,"2.3","23.11.2023",2519,"ES",1.0175526,0.89624256,2.013008,1.8041435,,,,2,8,1,1,1955,,62,,,213,1,5223,,6,40,,,,,8,,4,2,1,3,5,1,4,5,1,2,1,4,2,1,1,5,1,5,2,3,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2521,"ES",1.0175526,1.0031179,2.013008,2.0192845,,,,2,7,2,2,1952,,65,,,421,1,3343,,1,10,,,,,21,,2,1,3,5,5,5,4,5,4,1,1,5,5,1,1,2,6,4,2,6,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2522,"ES",1.0175526,0.9672617,2.013008,1.9471056,,,,2,8,2,2,1987,,30,,,620,1,5120,,6,30,,,,,25,,3,1,1,2,6,2,1,4,2,1,1,5,3,1,1,2,4,2,1,3,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2525,"ES",1.0175526,1.1053307,2.013008,2.2250397,,,,1,5,1,1,1983,,34,,,213,1,5131,,6,40,,,,,7,,2,2,1,3,5,2,2,3,1,2,2,3,1,2,1,1,3,2,3,3,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2526,"ES",1.0175526,0.89931524,2.013008,1.8103288,,,,1,7,3,2,1954,,63,,,720,1,2330,,1,60,,,,,26,,1,1,1,2,1,1,4,1,1,1,1,5,1,1,4,1,9,1,1,1,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2527,"ES",1.0175526,0.94472647,2.013008,1.9017421,,,,3,10,3,2,1943,,74,,,113,6,66666,,2,666,,,,,3,,1,1,1,2,5,3,2,5,2,2,1,3,1,2,1,4,3,5,1,5,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2530,"ES",1.0175525,1.1053307,2.013008,2.2250397,,,,2,8,2,1,1998,,19,,,213,3,5131,,6,30,,,,,9,,2,5,1,1,1,3,4,4,6,1,1,6,2,1,2,4,4,1,5,1,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2531,"ES",1.0175525,0.83707744,2.013008,1.6850437,,,,2,7,3,1,1964,,53,,,421,1,2514,,6,45,,,,,20,,2,2,2,2,5,5,3,5,1,1,2,3,1,2,1,1,3,6,3,3,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2533,"ES",1.0175525,0.7863885,2.013008,1.5830065,,,,2,6,2,1,1945,,72,,,720,1,2421,,1,10,,,,,26,,5,4,5,5,4,2,5,6,6,5,2,5,5,2,4,4,4,2,1,1,4,,
"ESS8e02_3",8,"2.3","23.11.2023",2534,"ES",1.0175525,1.2133232,2.013008,2.4424295,,,,1,8,3,1,1965,,52,,,800,1,3343,,6,60,,,,,27,,5,2,1,2,4,4,6,6,1,2,1,6,2,1,1,1,6,6,4,6,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2536,"ES",1.0175525,1.1253415,2.013008,2.2653217,,,,2,8,2,2,1964,,53,,,620,1,4225,,6,2,,,,,25,,1,2,1,1,3,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2537,"ES",1.0175525,0.94923186,2.013008,1.9108114,,,,2,8,2,2,1993,,24,,,311,1,5111,,1,8,,,,,10,,2,1,3,1,5,3,3,2,4,2,2,4,3,2,1,3,6,5,1,3,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2538,"ES",1.0175525,1.1199015,2.013008,2.254371,,,,1,8,1,1,1995,,22,,,520,1,3324,,6,20,,,,,22,,2,3,2,3,2,2,3,3,1,1,2,2,2,1,1,3,2,4,2,3,3,,
"ESS8e02_3",8,"2.3","23.11.2023",2539,"ES",1.0175525,0.8464915,2.013008,1.7039943,,,,2,7,2,1,1963,,54,,,213,1,5151,,6,888,,,,,8,,5,4,5,5,5,4,4,5,4,3,3,5,5,3,3,3,5,5,4,5,4,,
"ESS8e02_3",8,"2.3","23.11.2023",2540,"ES",1.0175525,0.81235814,2.013008,1.6352836,,,,2,4,4,2,1965,,52,,,311,1,4225,,1,38,,,,,10,,5,3,2,3,6,2,4,5,3,2,1,1,4,2,1,2,3,5,1,6,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2541,"ES",1.0175525,1.1156541,2.013008,2.2458208,,,,3,9,2,2,1986,,31,,,213,1,5222,,6,39,,,,,9,,1,3,1,1,4,1,5,2,3,1,1,5,1,1,1,3,3,4,1,2,3,,
"ESS8e02_3",8,"2.3","23.11.2023",2542,"ES",1.0134414,1.0247468,2.013008,2.0628235,,,,1,9,2,1,1996,,21,,,311,6,66666,,2,666,,,,,10,,2,1,1,1,4,2,3,3,4,3,3,4,2,2,2,2,5,4,2,3,3,,
"ESS8e02_3",8,"2.3","23.11.2023",2543,"ES",1.0134414,0.94091,2.013008,1.8940594,,,,2,10,1,2,1952,,65,,,0,6,66666,,2,666,,,,,1,,1,1,1,4,5,1,4,5,1,5,1,2,2,1,1,1,1,1,8,4,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2544,"ES",1.0134414,1.2084218,2.013008,2.4325628,,,,1,8,3,1,1977,,40,,,720,1,2141,,6,47,,,,,26,,2,2,3,3,5,1,5,5,1,3,2,1,2,2,1,1,5,3,1,3,1,,
"ESS8e02_3",8,"2.3","23.11.2023",2545,"ES",1.0134414,1.2084218,2.013008,2.4325628,,,,2,8,1,1,1968,,49,,,620,1,2411,,6,28,,,,,25,,3,3,1,3,4,1,4,4,2,3,2,3,3,4,2,2,3,5,1,6,2,,
"ESS8e02_3",8,"2.3","23.11.2023",2546,"ES",1.0134414,0.94091,2.013008,1.8940594,,,,3,8,3,2,1945,,72,,,222,6,66666,,2,666,,,,,16,,4,1,2,2,5,1,2,5,3,2,2,2,4,1,1,2,3,5,1,4,4,,
